date,c_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2014-01-01,0.008597687518529629,0.00919063148532473,-0.008004743551734195,,,,,,,,,,
2014-01-02,0.0008910008910010259,0.005940005940005877,-0.005049005049005073,0.0017820017820016076,0.17536996411316408,,,,,,,,
2014-01-05,0.008026159334125982,0.014565992865636312,-0.0029726516052318575,0.0008917954815697016,-0.3717240362820824,,,,,,,,
2014-01-06,-0.007368110816386664,0.009725906277630259,-0.008252284114353081,-0.008547008547008517,0.8370105303213249,,,,,,,,
2014-01-07,-0.0038179148311305866,0.002936857562408246,-0.012041116005873653,-0.0035242290748898064,-0.39508643013656186,,,,,,,,
2014-01-08,0.009185185185185185,0.016296296296296253,-0.003259259259259295,0.008888888888888724,-0.13345041360620236,0.0015999999999998238,-0.2660491289624075,,,,,,
2014-01-09,-0.0017636684303351524,0.0005878894767783471,-0.010288065843621408,-0.00793650793650802,0.40638649870975274,-0.006231628453850724,0.11348294805743642,,,,,,
2014-01-12,0.017132551848512145,0.02284340246468286,-0.005109708446047523,0.02254283137962121,-0.04849453405585202,0.01827472197174629,0.0878683245585068,,,,,,
2014-01-13,-0.010676156583629859,0.001779359430605032,-0.015124555160142328,-0.013345195729537296,-0.17305759011920152,0.002491103202847178,-0.14812481738450034,,,,,,
2014-01-14,0.005653079440642639,0.012496280868789178,-0.004909253198452812,0.003272835465635282,0.12163595865110621,0.004522463552514067,0.04969627909154317,,,,,,
2014-01-15,-0.004750593824227933,0.0020783847980998527,-0.009441805225653188,-0.0020783847980997416,0.24190722279380172,-0.00017814726840859052,0.284856494128499,0.0017517814726839553,0.20810627830796702,,,,
2014-01-16,0.018753781004234638,0.018753781004234638,-0.0021173623714458856,0.018753781004234638,-0.06621759655467518,0.01814882032667886,0.09865518225068803,0.020387174833635502,0.11913342351544598,,,,
2014-01-20,0.00697603882317277,0.00849256900212314,-0.007885956930542837,0.0027297543221111997,-0.02205547526183449,0.015104640582347839,0.06983417896720479,0.02132241431604487,0.10708379604714913,,,,
2014-01-21,0.001513775355737046,0.0027247956403269047,-0.00832576445655464,-0.0018165304268846771,-0.004200253610363025,0.011444141689373355,0.05500333815760583,0.017438692098092456,0.06703585046846228,,,,
2014-01-22,0.020255531318167597,0.02274851978809589,-0.004985976939856807,0.029292614521657656,-0.4364959972448076,0.03677157993144253,-0.4355584440636865,0.04443751947647234,-0.38377516903074893,,,,
