date,c_open,c_high,c_low,p_price,p_volume,p_5_SMA,vol_5_SMA,p_10_SMA,vol_10_SMA,p_20_SMA,vol_20_SMA,p_30_SMA,vol_30_SMA
2014-01-01,-0.0018217198691673486,0.0068728522336769515,-0.00666583861218073,,,,,,,,,,
2014-01-02,-0.0063450208067241665,0.0048205677557577875,-0.015162127642041945,-0.004861769189567822,0.03134169111763141,,,,,,,,
2014-01-05,0.0030938041415724538,0.009735170365481549,-0.0052388416797293225,0.0011962709347415057,-0.1839666534252613,,,,,,,,
2014-01-06,-0.01872282171042039,0.0022547914317925244,-0.020534707682396625,-0.02391689483008541,-0.028402391891677592,,,,,,,,
2014-01-07,-0.006929146473344749,0.0004005286978812084,-0.011575279368766678,-0.00524692594224363,0.25049751737178605,,,,,,,,
2014-01-08,0.002204408817635395,0.006893787575150245,-0.0036472945891783404,0.0006813627254509402,-0.06256740173292175,-0.018284569138276474,0.027328846082332436,,,,,,
2014-01-09,-0.00020000800032005106,0.0021600864034561074,-0.008570342813712606,-0.0019600784031361673,0.8125505527096253,-0.013832553302132067,0.8771074862945989,,,,,,
2014-01-12,0.0066324260929346845,0.013628422372305549,-0.005338294172362312,0.011000121324867607,0.11053445780727578,0.002903708496784896,0.9325290683167822,,,,,,
2014-01-13,-0.015448603683897666,0.0003565062388592999,-0.02602495543672012,-0.020518914636561636,-0.35593356528167264,-0.01383244206773604,0.07817087575229209,,,,,,
2014-01-14,-0.003988941548183189,0.0032780410742496713,-0.013665086887835631,-0.002962085308056861,-0.08728016779852443,-0.013522906793048906,-0.11081156401719061,,,,,,
2014-01-15,-0.006218758609831898,0.002597709292714523,-0.008816467902546421,-0.0034242531585784164,1.0022907825371883,-0.01412209233675743,0.7366627997474264,-0.025032471366158937,1.0853492709144041,,,,
2014-01-16,-0.005387549648039669,0.0037752172716190024,-0.010185221597388772,-0.000865153958079401,-0.15873153135346152,-0.011380707066734774,0.23061224489795928,-0.020944590821503017,0.6474045065968277,,,,
2014-01-20,-0.0037930629961286932,0.0010558010401595652,-0.011496500215070538,-0.0056309388808508665,0.19954950949882932,-0.013584640050052776,0.45226875314898796,-0.02192937864153599,0.8738759965620462,,,,
2014-01-21,0.0008598788352549569,0.004416650381082743,-0.0054133281219463925,-0.00046902481923005723,0.0736992840095465,-0.007434043384795697,0.5189689737470167,-0.017185851084620007,0.826959427207637,,,,
2014-01-22,0.007886746322804505,0.013210300090697569,-0.007886746322804505,0.008912023344769038,-0.5437982695546135,0.004093221341535447,-0.39647378201033623,-0.0054734019480265905,-0.25820582428430405,,,,
2014-01-23,0.03364278672362797,0.03364278672362797,-0.0014377259283601118,0.04169405192244491,-0.41567276860695923,0.04627834373973028,-0.6461437320801453,0.03760269470916855,-0.5722681234412907,,,,
2014-01-26,0.00852578428938,0.00852578428938,-0.00608393344921776,0.00753248903236492,0.352050968855552,0.04536048340369159,-0.32926178884167423,0.0429103551030543,-0.379004593390335,,,,
2014-01-27,-0.026465028355387443,0.00044242448618425634,-0.027148775288581395,-0.028194505892289667,-0.3417150493390009,0.005695209749426944,-0.4879215709960665,0.010139564815186963,-0.5589829446361296,,,,
2014-01-28,0.004863693955123427,0.021620958842522686,-0.0027383823108676486,0.016185065598561366,0.38028022238548553,0.01616871704745182,-0.0874556453503822,0.027044590673151347,-0.29501039501039505,,,,
2014-01-29,-0.0008820109850459223,0.0007617367598122815,-0.013550896042977989,-0.019083510403720583,0.1920508823036169,-0.012187788156997947,0.24813446046248733,0.004325862967565763,-0.11771191125410718,,,,
2014-01-30,-0.013276492082825886,0.0067397482744619985,-0.013276492082825886,0.012708079577750775,0.018478219613102365,-0.003012586276898155,0.3005895823580764,0.015558262281770041,-0.08581839345133413,0.010641494112870742,-0.09373157555131006,,
2014-02-02,0.04963572067657962,0.055983980230923214,-0.001576413446380709,0.04938008606365307,-0.5543847483093298,0.04865578799369419,-0.4642406713630508,0.06239614843849828,-0.5672620306082465,0.061563205658046405,-0.595671208008096,,
2014-02-03,-0.004961944409402452,0.004583491022244646,-0.01084899709852405,-0.013035616668769179,-0.2906556128111146,0.029174551112232328,-0.5478321205686096,0.04031369580757738,-0.6382917713963491,0.04604305958538357,-0.6927175128025163,,
2014-02-04,0.012464493153008016,0.012464493153008016,-0.0028405477593590467,0.008224869631576759,0.4830564015575003,0.028464832322889544,-0.18991361389295003,0.041272734981133485,-0.3352726959997865,0.05366939415779903,-0.49737831658298914,,
2014-02-05,-0.04645669291338583,0.0037795275590550848,-0.04645669291338583,-0.07137795275590553,-0.3299720032666167,-0.05187401574803152,-0.3994821895869637,-0.040917322834645775,-0.5000995483564586,-0.02399803149606261,-0.6485188953112923,,
2014-02-06,-0.004858172700203722,0.01202789531421411,-0.017904717128976788,-0.004858172700203722,1.1118505805487833,-0.05289923209528302,0.5554561514672127,-0.0454160789844853,0.20908945948327595,-0.02789139633286286,-0.18386611500195127,,
2014-02-09,0.00011790598962435617,0.005305769533092253,-0.006013205470837946,0.003144159723313944,0.25086082008860155,-0.04289419902531055,1.0298841042222175,-0.037777079075617115,0.513734279535577,-0.023706964313786827,0.041068466690461713,,
2014-02-10,-0.0003538709550584551,0.004619981913262183,-0.009692132269099263,0.00043250894507140814,0.04066159762279331,-0.02696496677544935,0.9330121482258347,-0.032320213895332905,0.5840986060129347,-0.02240986120394739,0.11112130746373028,,
2014-02-11,0.008136535026791014,0.01313355824568374,-0.008533439174439272,0.009446318714030566,-0.1501506380647767,-0.0046596546933915794,0.3484330391751813,-0.020916848581067682,0.30825840114754155,-0.011774161539987893,-0.031826643208288985,,
2014-02-12,-0.004723721816449644,0.0031756113051761847,-0.0075817719911083215,0.0001190854239441208,0.252825031259996,0.008224833280406463,0.5476890866265376,-0.017910447761194104,0.6526848701619705,-0.01175571610034909,0.23940329756608225,,
2014-02-13,0.005568017945842163,0.012578112481974157,-0.004586604710783426,0.009133151738503376,-0.17952645442052217,0.0157667040538374,-0.04636299435028257,-0.007943438551514248,0.36120734081539174,-0.002986300272391995,0.025389133837226963,-0.0045679111253537075,-0.09052956558253167
2014-02-17,0.010040079349014297,0.01360268815027732,-0.0012550099186268149,0.010647342212865896,-0.14719275328702408,0.02204769037690779,-0.21012293530941362,0.003971499129589606,0.18180060958984945,0.0067325209505690875,-0.09675631462649392,0.00712521760252649,-0.2169490122989568
2014-02-18,0.011443806398687473,0.017391304347825987,-0.0006152584085316049,0.013166529942575833,0.6199117990230654,0.029409351927809357,0.3523371940487414,0.022235438884331105,0.8425586193712549,0.018494667760459826,0.5174902273581237,0.020973475526387952,0.28951937718772025
2014-02-19,-0.0006937642833823032,0.004162585700293819,-0.005427685275873229,-0.005060398302317859,-0.43080929171497506,0.015605615409728824,-0.2538051981674715,0.01950701926216114,-0.08195537245278917,0.010906382631407752,-0.12045910767418211,0.015994667537273077,-0.27002830338527495
2014-02-20,0.008059873344847368,0.01011596348383903,-0.00016448721111939069,0.007648655317048947,0.613914507348444,0.017690599555884257,0.266182624124212,0.03107574636072008,0.4388386612327946,0.01641582366971006,0.4811698771323205,0.02331057926912883,0.19373086185005994
2014-02-23,-0.006059620155353995,0.0027345561023222054,-0.007605026637927392,-0.011021188336247878,-0.5606130349754547,-0.0006344300296883265,-0.4472787260366916,0.015311724754971445,-0.45776231590990724,0.0030969132538944955,-0.3455521705003526,0.011152683449239253,-0.4742586507376907
2014-02-24,0.00170613803469144,0.003290409066905031,-0.005666815615225196,-0.001137425356460997,0.9217612288308925,-0.004817808831295678,0.23223328969974633,0.010358695210626712,0.1123726785568191,0.0024535889832237867,0.29350174875235213,0.009513750660113285,0.046907639968365666
2014-02-25,-0.00020157226365657976,0.005361822213263423,-0.012094335819391233,-0.007579117113485245,0.08795763169167259,-0.013037694013304013,0.284796697764204,-0.0006329369078817981,0.21302480570993065,-0.004226970368876648,0.4131683328048421,0.001349190351408014,0.15874968244166654
2014-02-26,-0.0007683597541248144,0.004812358460045241,-0.0031239890003235127,0.0031138790035587505,0.3848447262389929,-0.0065270139113557946,0.8224755976364182,-6.065998058901734e-05,0.6772971348890242,-0.0012435296020698594,0.9242209348011987,0.0045724145368275515,0.6302658644253214
2014-02-27,0.005330403645833259,0.00909423828125,-0.00459798177083337,0.006184895833333481,-0.2560537371259578,0.0014404296874999112,0.1991127872122147,0.004223632812500044,0.19875056597068985,0.00546468098958397,0.41371655041580935,0.010084364149305802,0.21385228785890176
2014-03-02,0.018831923013107543,0.020117803218848485,-0.0033598805375808505,0.019412643106022864,-0.045509250648256505,0.023021403683424202,0.15476318121642474,0.02116309938609562,0.1455825556078294,0.02422224987556043,0.35306649963347514,0.028664067252917702,0.16556289820822268
2014-03-03,-0.0013057493777287599,0.0025625331537928453,-0.006610356224752145,-0.016281062553556103,0.12192128052635143,0.002440119149630604,0.0586007745515027,0.0010445995021828303,0.2688233813898966,0.006481821520382569,0.5256200401391984,0.010149481100638402,0.3311352928299771
2014-03-04,0.006568144499178974,0.011206896551724244,-0.00012315270935958633,0.0060344827586207295,-0.03006256585487821,0.0075862068965515395,-0.012078603191989612,0.006288998357963926,0.18138502110332588,0.014681855500821461,0.4226644958120762,0.01498357963875252,0.3073864617252937
2014-03-05,0.001471911031155404,0.003925096083081225,-0.005437893531768823,-0.004006868918145501,0.764082584222465,-8.995011857093616e-05,0.7180458707888768,0.0021751574127073514,1.101161471897841,0.011799820099763325,1.3353120011761739,0.009263499332188951,1.3415182447002159
2014-03-06,0.002850278920151439,0.0028909971904393927,-0.004967628975121152,-0.004112545299075676,-0.043772531456172215,-0.00640091208925464,0.5733950573893134,-0.002133637363084917,0.8371780323950877,0.009412028177043563,1.1115913358705805,0.0035832077853337196,1.2498605853073985
2014-03-09,0.00454024869109948,0.010634816753926746,-0.008098821989528715,0.00454024869109948,-0.02460453499191928,-0.0020287958115186022,0.38796415103580006,0.003382689790575988,0.7277662960967726,0.012275032722513624,0.8619334933150498,0.007048974694590315,1.1820366651974465
2014-03-10,0.005631602745920006,0.007974678340938013,-0.006926460311587945,0.004973897315739606,-0.10928966516026595,0.005730258560446844,0.0954581144980895,0.007793809347638403,0.30011952330268166,0.015098450281580522,0.5990246200554867,0.01220043572984797,0.9046878726015366
2014-03-11,-0.007836861972755571,0.0009026752010503625,-0.013745281470539994,-0.0018463810930575697,-0.055863068762149526,0.002396192351878934,-0.045324700998319756,0.004743147874610276,0.16081595334585352,0.010932627605449552,0.47844140226022214,0.010557196783194334,0.7818784114746355
2014-03-12,0.024275908253808876,0.026829064121882018,-0.0013393604553825211,0.020090406830738372,-0.06143022806339393,0.02263519169596484,-0.17599072284499417,0.023116524359618307,0.04439427908774629,0.029022266867571478,0.3637827599536141,0.030174674926056744,0.6354379590258987
2014-03-13,0.0099763273588096,0.012935407507609131,-0.001183632059519768,0.0099763273588096,-0.09310804178644039,0.028052079810618302,-0.20486012760288852,0.02978948258369951,-0.053164832083011926,0.036534071694285464,0.2066321951903527,0.0396418103934173,0.4685428497978452
2014-03-16,-0.002429319371727856,0.006450261780104771,-0.005905759162303625,-0.009172774869109945,0.10032786885245892,0.011057591623036211,-0.05866769527483129,0.016490052356020746,0.01725901639344274,0.023809424083770514,0.3163834136933463,0.02830855148342115,0.6111549983927997
